"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value"
"CHEMBL2333774";"";"None";"409.31";"1";"5.81";"1";"O=C(Nc1ccc(F)cc1F)Nc1cccnc1Oc1cccc(C(F)(F)F)c1";"Ki";"'>'";"70000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2339549";"Displacement of [beta-33P]-2MeS-ADP from human P2Y12 receptor transfected in HEK293 cells assessed as [beta-33P] bound to cells after 1 hr by scintillation counting analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL2001";"Purinergic receptor P2Y12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2331383";"1";"Scientific Literature";"J Med Chem";"2013";"CHEMBL3307715";"";"";""
"CHEMBL445413";"";"None";"430.42";"0";"3.34";"13";"Cc1cccc(Nc2cc(S(=O)(=O)[O-])c(N)c3c2C(=O)c2ccccc2C3=O)c1.[Na+]";"Ki";"'='";"10000.0";"nM";"5.00";"";"";"UO_0000065";"12.24";"0.24";"1.66";"3.95";"0";"CHEMBL1680823";"Displacement of [3H]PSB0413 from human platelet P2Y12 receptor";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2001";"Purinergic receptor P2Y12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1671813";"1";"Scientific Literature";"J Med Chem";"2011";"None";"";"";""
"CHEMBL496401";"";"None";"579.36";"1";"4.27";"61";"Nc1c(S(=O)(=O)[O-])cc(Nc2ccc(Nc3nc(Cl)nc(Cl)n3)cc2)c2c1C(=O)c1ccccc1C2=O.[Na+]";"Ki";"'='";"1900.0";"nM";"5.72";"";"";"UO_0000065";"10.26";"0.21";"1.45";"3.23";"1";"CHEMBL1680823";"Displacement of [3H]PSB0413 from human platelet P2Y12 receptor";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2001";"Purinergic receptor P2Y12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1671813";"1";"Scientific Literature";"J Med Chem";"2011";"None";"";"";""
"CHEMBL1672105";"";"None";"579.36";"1";"4.27";"63, PSB-10211";"Nc1c(S(=O)(=O)[O-])cc(Nc2cccc(Nc3nc(Cl)nc(Cl)n3)c2)c2c1C(=O)c1ccccc1C2=O.[Na+]";"Ki";"";"";"";"";"";"Not Determined";"";"";"";"";"";"0";"CHEMBL1680823";"Displacement of [3H]PSB0413 from human platelet P2Y12 receptor";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2001";"Purinergic receptor P2Y12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1671813";"1";"Scientific Literature";"J Med Chem";"2011";"None";"";"";""
"CHEMBL509572";"";"None";"676.98";"2";"2.87";"64";"COc1nc(Cl)nc(Nc2ccc(Nc3cc(S(=O)(=O)[O-])c(N)c4c3C(=O)c3ccccc3C4=O)cc2S(=O)(=O)[O-])n1.[Na+].[Na+]";"Ki";"'='";"660.0";"nM";"6.18";"";"";"UO_0000065";"9.76";"0.20";"3.31";"2.57";"1";"CHEMBL1680823";"Displacement of [3H]PSB0413 from human platelet P2Y12 receptor";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2001";"Purinergic receptor P2Y12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1671813";"1";"Scientific Literature";"J Med Chem";"2011";"None";"";"";""
"CHEMBL1672106";"";"None";"542.47";"3";"2.37";"65";"Nc1c(S(=O)(=O)[O-])cc(Nc2ccc(Nc3nc(O)nc(O)n3)cc2)c2c1C(=O)c1ccccc1C2=O.[Na+]";"Ki";"";"";"";"";"";"Not Determined";"";"";"";"";"";"0";"CHEMBL1680823";"Displacement of [3H]PSB0413 from human platelet P2Y12 receptor";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2001";"Purinergic receptor P2Y12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1671813";"1";"Scientific Literature";"J Med Chem";"2011";"None";"";"";""
"CHEMBL592441";"";"None";"625.68";"1";"2.62";"56f";"CCCCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c2cc(OC(=O)N3CCOCC3)cc(-c3ccccc3)n2)CC1";"Ki";"'='";"1.7";"nM";"8.77";"";"";"UO_0000065";"14.02";"0.27";"6.15";"5.22";"0";"CHEMBL1064897";"Displacement of [33P]ADP from human recombinant P2Y12 receptor expressed in CHO cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL2001";"Purinergic receptor P2Y12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1157562";"1";"Scientific Literature";"J Med Chem";"2010";"CHEMBL3308072";"";"";""
"CHEMBL570388";"";"None";"691.83";"1";"3.42";"26y";"CCCCCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c2nc(-c3ccccc3)cc(N3CCC(C(=O)N4CCCC4)CC3)n2)CC1";"Ki";"'='";"3.6";"nM";"8.44";"";"";"UO_0000065";"12.20";"0.23";"5.02";"5.10";"0";"CHEMBL1042521";"Binding affinity at human recombinant P2Y12 receptor expressed in CHO cells by radioligand binding assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL2001";"Purinergic receptor P2Y12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1156077";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2009";"CHEMBL3308072";"";"";""
"CHEMBL567133";"";"None";"677.80";"1";"3.03";"25Y";"CCCCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c2cc(N3CCC(C(=O)N4CCCC4)CC3)nc(-c3ccccc3)n2)CC1";"Ki";"'='";"0.7";"nM";"9.15";"";"";"UO_0000065";"13.51";"0.26";"6.12";"5.53";"0";"CHEMBL1042521";"Binding affinity at human recombinant P2Y12 receptor expressed in CHO cells by radioligand binding assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL2001";"Purinergic receptor P2Y12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1156077";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2009";"CHEMBL3308072";"";"";""
"CHEMBL567740";"";"None";"665.79";"1";"2.93";"25v";"CCCCCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c2cc(N3CCC(C(=O)NCC)CC3)nc(-c3ccccc3)n2)CC1";"Ki";"'='";"0.6";"nM";"9.22";"";"";"UO_0000065";"13.85";"0.26";"6.29";"5.29";"0";"CHEMBL1042521";"Binding affinity at human recombinant P2Y12 receptor expressed in CHO cells by radioligand binding assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL2001";"Purinergic receptor P2Y12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1156077";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2009";"CHEMBL3308072";"";"";""
"CHEMBL570263";"";"None";"652.79";"1";"3.83";"25r";"CCCCCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c2cc(N3CCC(CCOC)CC3)nc(-c3ccccc3)n2)CC1";"Ki";"'='";"10.2";"nM";"7.99";"";"";"UO_0000065";"12.24";"0.23";"4.16";"5.17";"0";"CHEMBL1042521";"Binding affinity at human recombinant P2Y12 receptor expressed in CHO cells by radioligand binding assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL2001";"Purinergic receptor P2Y12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1156077";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2009";"CHEMBL3308072";"";"";""
"CHEMBL567271";"";"None";"665.84";"1";"3.75";"25j";"CCCCCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c2cc(N3CCC(CCN(C)C)CC3)nc(-c3ccccc3)n2)CC1";"Ki";"'='";"2.8";"nM";"8.55";"";"";"UO_0000065";"12.85";"0.24";"4.80";"5.76";"0";"CHEMBL1042521";"Binding affinity at human recombinant P2Y12 receptor expressed in CHO cells by radioligand binding assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL2001";"Purinergic receptor P2Y12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1156077";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2009";"CHEMBL3308072";"";"";""
"CHEMBL567050";"";"None";"623.75";"1";"2.75";"26d";"CCCCCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c2nc(-c3ccccc3)cc(N3CCC(CN)CC3)n2)CC1";"Ki";"'='";"9.4";"nM";"8.03";"";"";"UO_0000065";"12.87";"0.24";"5.28";"4.69";"0";"CHEMBL1042521";"Binding affinity at human recombinant P2Y12 receptor expressed in CHO cells by radioligand binding assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL2001";"Purinergic receptor P2Y12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1156077";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2009";"CHEMBL3308072";"";"";""
"CHEMBL566176";"";"None";"663.82";"1";"3.64";"26b";"CCCCCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c2nc(-c3ccccc3)cc(N3CCC(N4CCCC4)CC3)n2)CC1";"Ki";"'='";"7.4";"nM";"8.13";"";"";"UO_0000065";"12.25";"0.23";"4.49";"5.47";"0";"CHEMBL1042521";"Binding affinity at human recombinant P2Y12 receptor expressed in CHO cells by radioligand binding assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL2001";"Purinergic receptor P2Y12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1156077";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2009";"CHEMBL3308072";"";"";""
"CHEMBL570151";"";"None";"706.84";"1";"2.32";"23f";"CCCCCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c2cc(N3CCN(CC(=O)N4CCCC4)CC3)nc(-c3ccccc3)n2)CC1";"Ki";"'='";"2.1";"nM";"8.68";"";"";"UO_0000065";"12.28";"0.23";"6.36";"5.14";"0";"CHEMBL1042521";"Binding affinity at human recombinant P2Y12 receptor expressed in CHO cells by radioligand binding assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL2001";"Purinergic receptor P2Y12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1156077";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2009";"CHEMBL3308072";"";"";""
"CHEMBL570150";"";"None";"638.73";"1";"1.78";"24c";"CCCCCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c2nc(-c3ccccc3)cc(N3CCN(C(N)=O)CC3)n2)CC1";"Ki";"'='";"5.8";"nM";"8.24";"";"";"UO_0000065";"12.90";"0.24";"6.46";"4.30";"0";"CHEMBL1042521";"Binding affinity at human recombinant P2Y12 receptor expressed in CHO cells by radioligand binding assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL2001";"Purinergic receptor P2Y12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1156077";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2009";"CHEMBL3308072";"";"";""
"CHEMBL569629";"";"None";"637.74";"1";"2.25";"23b";"CCCCCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c2cc(N3CCN(C(C)=O)CC3)nc(-c3ccccc3)n2)CC1";"Ki";"'='";"3.7";"nM";"8.43";"";"";"UO_0000065";"13.22";"0.25";"6.18";"5.09";"0";"CHEMBL1042521";"Binding affinity at human recombinant P2Y12 receptor expressed in CHO cells by radioligand binding assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL2001";"Purinergic receptor P2Y12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1156077";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2009";"CHEMBL3308072";"";"";""
"CHEMBL567840";"";"None";"609.73";"1";"2.33";"20h";"CCCCCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c2nc(-c3ccccc3)cc(N3CCN(C)CC3)n2)CC1";"Ki";"'='";"11.0";"nM";"7.96";"";"";"UO_0000065";"13.05";"0.25";"5.63";"5.36";"0";"CHEMBL1042521";"Binding affinity at human recombinant P2Y12 receptor expressed in CHO cells by radioligand binding assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL2001";"Purinergic receptor P2Y12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1156077";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2009";"CHEMBL3308072";"";"";""
"CHEMBL566745";"";"None";"610.71";"1";"2.80";"9d";"CCCCCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c2cc(N3CC(OCC)C3)nc(-c3ccccc3)n2)CC1";"Ki";"'='";"1.2";"nM";"8.92";"";"";"UO_0000065";"14.61";"0.28";"6.12";"5.77";"0";"CHEMBL1042521";"Binding affinity at human recombinant P2Y12 receptor expressed in CHO cells by radioligand binding assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL2001";"Purinergic receptor P2Y12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1156077";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2009";"CHEMBL3308072";"";"";""
"CHEMBL569909";"";"None";"638.77";"1";"3.44";"14F";"CCCCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c2cc(OC3CCN(C(C)C)CC3)nc(-c3ccccc3)n2)CC1";"Ki";"'='";"19.0";"nM";"7.72";"";"";"UO_0000065";"12.09";"0.23";"4.28";"5.00";"0";"CHEMBL1042521";"Binding affinity at human recombinant P2Y12 receptor expressed in CHO cells by radioligand binding assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL2001";"Purinergic receptor P2Y12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1156077";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2009";"CHEMBL3308072";"";"";""
"CHEMBL565363";"";"None";"705.86";"1";"3.81";"25ee";"CCCCCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c2cc(N3CCC(CC(=O)N4CCCC4)CC3)nc(-c3ccccc3)n2)CC1";"Ki";"'='";"1.6";"nM";"8.80";"";"";"UO_0000065";"12.46";"0.24";"4.99";"5.31";"0";"CHEMBL1042521";"Binding affinity at human recombinant P2Y12 receptor expressed in CHO cells by radioligand binding assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL2001";"Purinergic receptor P2Y12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1156077";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2009";"CHEMBL3308072";"";"";""
"CHEMBL601907";"";"None";"690.84";"1";"4.02";"5t";"CCCCCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c2cc(N3CCC(C(=O)N4CCCC4)CC3)cc(-c3ccccc3)n2)CC1";"Ki";"'='";"6.7";"nM";"8.17";"";"";"UO_0000065";"11.83";"0.22";"4.15";"5.35";"0";"CHEMBL1070724";"Inhibition of human P2Y12 receptor expressed in CHO cells in presence of 0.4% human serum albumin";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL2001";"Purinergic receptor P2Y12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1156904";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2010";"CHEMBL3308072";"";"";""
"CHEMBL599825";"";"None";"512.56";"1";"2.50";"51a";"CCCCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c2cc(O)cc(-c3ccccc3)n2)CC1";"Ki";"'='";"31.0";"nM";"7.51";"";"";"UO_0000065";"14.65";"0.28";"5.01";"5.03";"0";"CHEMBL1064897";"Displacement of [33P]ADP from human recombinant P2Y12 receptor expressed in CHO cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL2001";"Purinergic receptor P2Y12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1157562";"1";"Scientific Literature";"J Med Chem";"2010";"CHEMBL3308072";"";"";""
"CHEMBL1672104";"";"None";"681.40";"2";"3.52";"57, PSB-1011";"Nc1c(S(=O)(=O)[O-])cc(Nc2ccc(S(=O)(=O)[O-])c(Nc3nc(Cl)nc(Cl)n3)c2)c2c1C(=O)c1ccccc1C2=O.[Na+].[Na+]";"Ki";"'='";"17100.0";"nM";"4.77";"";"";"UO_0000065";"7.48";"0.16";"1.25";"2.06";"0";"CHEMBL1680823";"Displacement of [3H]PSB0413 from human platelet P2Y12 receptor";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2001";"Purinergic receptor P2Y12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1671813";"1";"Scientific Literature";"J Med Chem";"2011";"None";"";"";""
"CHEMBL605773";"";"None";"486.57";"0";"3.37";"11b";"Cc1cccc(N2CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c3cc(-c4ccccc4)ccn3)CC2)c1";"Ki";"'>'";"5700.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1064897";"Displacement of [33P]ADP from human recombinant P2Y12 receptor expressed in CHO cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL2001";"Purinergic receptor P2Y12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1157562";"1";"Scientific Literature";"J Med Chem";"2010";"CHEMBL3308072";"";"";""
"CHEMBL591712";"";"None";"721.90";"1";"4.56";"76b";"CCCCCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)OC(C)(C)C)NC(=O)c2cc(NC(=O)NCC3CCNCC3)cc(-c3ccccc3)n2)CC1";"Ki";"'='";"1.4";"nM";"8.85";"";"";"UO_0000065";"12.26";"0.23";"4.29";"5.17";"0";"CHEMBL1064897";"Displacement of [33P]ADP from human recombinant P2Y12 receptor expressed in CHO cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL2001";"Purinergic receptor P2Y12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1157562";"1";"Scientific Literature";"J Med Chem";"2010";"CHEMBL3308072";"";"";""
"CHEMBL578080";"";"None";"666.82";"1";"4.97";"76a";"CCCCCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)OC(C)(C)C)NC(=O)c2cc(NC(=O)NC(C)C)cc(-c3ccccc3)n2)CC1";"Ki";"'='";"2.7";"nM";"8.57";"";"";"UO_0000065";"12.85";"0.24";"3.60";"5.38";"0";"CHEMBL1064897";"Displacement of [33P]ADP from human recombinant P2Y12 receptor expressed in CHO cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL2001";"Purinergic receptor P2Y12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1157562";"1";"Scientific Literature";"J Med Chem";"2010";"CHEMBL3308072";"";"";""
"CHEMBL577854";"";"None";"694.83";"1";"4.30";"75d";"CCCCCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)OC(C)(C)C)NC(=O)c2cc(NC(=O)N3CCOCC3)cc(-c3ccccc3)n2)CC1";"Ki";"'='";"3.0";"nM";"8.52";"";"";"UO_0000065";"12.27";"0.23";"4.22";"5.34";"0";"CHEMBL1064897";"Displacement of [33P]ADP from human recombinant P2Y12 receptor expressed in CHO cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL2001";"Purinergic receptor P2Y12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1157562";"1";"Scientific Literature";"J Med Chem";"2010";"CHEMBL3308072";"";"";""
"CHEMBL577433";"";"None";"623.75";"1";"4.40";"75a";"CCCCCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)OC(C)(C)C)NC(=O)c2cc(NC(C)=O)cc(-c3ccccc3)n2)CC1";"Ki";"'='";"6.2";"nM";"8.21";"";"";"UO_0000065";"13.16";"0.25";"3.81";"5.57";"0";"CHEMBL1064897";"Displacement of [33P]ADP from human recombinant P2Y12 receptor expressed in CHO cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL2001";"Purinergic receptor P2Y12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1157562";"1";"Scientific Literature";"J Med Chem";"2010";"CHEMBL3308072";"";"";""
"CHEMBL577653";"";"None";"677.72";"1";"4.94";"75b";"CCCCCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)OC(C)(C)C)NC(=O)c2cc(NC(=O)C(F)(F)F)cc(-c3ccccc3)n2)CC1";"Ki";"'='";"9.1";"nM";"8.04";"";"";"UO_0000065";"11.86";"0.23";"3.10";"5.46";"0";"CHEMBL1064897";"Displacement of [33P]ADP from human recombinant P2Y12 receptor expressed in CHO cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL2001";"Purinergic receptor P2Y12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1157562";"1";"Scientific Literature";"J Med Chem";"2010";"CHEMBL3308072";"";"";""
"CHEMBL592409";"";"None";"653.78";"2";"5.01";"77a";"CCCCCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)OC(C)(C)C)NC(=O)c2cc(NC(=O)OCC)cc(-c3ccccc3)n2)CC1";"Ki";"'='";"11.0";"nM";"7.96";"";"";"UO_0000065";"12.17";"0.23";"2.95";"5.09";"0";"CHEMBL1064897";"Displacement of [33P]ADP from human recombinant P2Y12 receptor expressed in CHO cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL2001";"Purinergic receptor P2Y12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1157562";"1";"Scientific Literature";"J Med Chem";"2010";"CHEMBL3308072";"";"";""
"CHEMBL591536";"";"None";"571.68";"1";"4.35";"20w";"CC(C)(C)OC(=O)CC[C@H](NC(=O)c1cccc(-c2ccccc2)n1)C(=O)N1CCN(C(=O)Nc2ccccc2)CC1";"Ki";"'='";"842.0";"nM";"6.08";"";"";"UO_0000065";"10.63";"0.20";"1.72";"5.02";"0";"CHEMBL1064897";"Displacement of [33P]ADP from human recombinant P2Y12 receptor expressed in CHO cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL2001";"Purinergic receptor P2Y12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1157562";"1";"Scientific Literature";"J Med Chem";"2010";"CHEMBL3308072";"";"";""
"CHEMBL604707";"";"None";"508.62";"1";"3.05";"20f";"CCC(=O)N1CCN(C(=O)[C@H](CCC(=O)OC(C)(C)C)NC(=O)c2cccc(-c3ccccc3)n2)CC1";"Ki";"'>'";"3590.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1064897";"Displacement of [33P]ADP from human recombinant P2Y12 receptor expressed in CHO cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL2001";"Purinergic receptor P2Y12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1157562";"1";"Scientific Literature";"J Med Chem";"2010";"CHEMBL3308072";"";"";""
"CHEMBL598167";"";"None";"508.66";"1";"3.77";"20b";"CC(C)CN1CCN(C(=O)[C@H](CCC(=O)OC(C)(C)C)NC(=O)c2cccc(-c3ccccc3)n2)CC1";"Ki";"'>'";"3800.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1064897";"Displacement of [33P]ADP from human recombinant P2Y12 receptor expressed in CHO cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL2001";"Purinergic receptor P2Y12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1157562";"1";"Scientific Literature";"J Med Chem";"2010";"CHEMBL3308072";"";"";""
"CHEMBL597772";"";"None";"569.66";"1";"2.59";"47e";"CCCCCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c2cc(NCCO)cc(-c3ccccc3)n2)CC1";"Ki";"'='";"5.7";"nM";"8.24";"";"";"UO_0000065";"14.47";"0.27";"5.65";"5.11";"0";"CHEMBL1064897";"Displacement of [33P]ADP from human recombinant P2Y12 receptor expressed in CHO cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL2001";"Purinergic receptor P2Y12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1157562";"1";"Scientific Literature";"J Med Chem";"2010";"CHEMBL3308072";"";"";""
"CHEMBL592737";"";"None";"595.70";"1";"2.92";"51o";"CCCCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c2cc(OC3CCCNC3)cc(-c3ccccc3)n2)CC1";"Ki";"'='";"6.9";"nM";"8.16";"";"";"UO_0000065";"13.70";"0.26";"5.24";"5.43";"0";"CHEMBL1064897";"Displacement of [33P]ADP from human recombinant P2Y12 receptor expressed in CHO cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL2001";"Purinergic receptor P2Y12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1157562";"1";"Scientific Literature";"J Med Chem";"2010";"CHEMBL3308072";"";"";""
